Order_Number,Order_Date,Line_Item_Number,Quantity_Ordered,Price_Each,Sales,Status,Product_Category,Has_MSRP,Product_Code,Deal_Size,Customer_Name,Customer_ID,Customer_Status
10185,2018-11-14,16,133.0,266.33,23384.7,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,COSTCO,73554,Active
10185,2018-11-14,8,160.0,258.06,27993.98,Shipped,Fresh Produce Fruits,1,S18_4522,Medium,COSTCO,73554,Active
10185,2018-11-14,7,112.0,339.28,24589.28,Shipped,Dairy,1,S24_2011,Medium,COSTCO,73554,Active
10143,2018-08-10,8,114.0,243.64,18562.91,Shipped,Beef,1,S24_2841,Small,COSTCO,73554,Active
10185,2018-11-14,2,155.0,299.08,31266.88,Shipped,Fresh Produce Fruits,1,S24_3151,Small,COSTCO,73554,Active
10143,2018-08-10,9,126.0,261.2,21264.52,Shipped,Fresh Produce Fruits,1,S24_3420,Small,COSTCO,73554,Active
10143,2018-08-10,14,134.0,318.65,26806.27,Shipped,Fresh Produce Fruits,1,S24_3816,Small,COSTCO,73554,Active
10143,2018-08-10,6,146.0,247.51,21421.19,Shipped,Beef,1,S24_3949,Small,COSTCO,73554,Active
10365,2020-01-07,3,139.0,312.01,27187.72,Shipped,Poultry,1,S32_4485,Medium,COSTCO,73554,Active
10143,2018-08-10,1,129.0,264.34,20459.9,Shipped,Fresh Produce Fruits,1,S50_1341,Small,COSTCO,73554,Active
10185,2018-11-14,15,97.0,270.34,14420.2,Shipped,Bread,1,S50_1514,Small,COSTCO,73554,Active
10365,2020-01-07,2,157.0,274.14,27616.48,Shipped,Poultry,1,S50_4713,Medium,COSTCO,73554,Active
10185,2018-11-14,3,104.0,247.13,15246.47,Shipped,Dairy,1,S700_1138,Small,COSTCO,73554,Active
10143,2018-08-10,2,148.0,332.89,31228.27,Shipped,Beef,1,S700_1691,Medium,COSTCO,73554,Active
10185,2018-11-14,10,119.0,272.84,23483.67,Shipped,Dairy,1,S700_1938,Small,COSTCO,73554,Active
10143,2018-08-10,11,122.0,261.46,21090.67,Shipped,Dairy,1,S700_2047,Small,COSTCO,73554,Active
10143,2018-08-10,4,151.0,266.05,28274.8,Shipped,Beef,1,S700_2466,Small,COSTCO,73554,Active
10143,2018-08-10,16,119.0,251.11,19811.18,Shipped,Dairy,1,S700_2610,Small,COSTCO,73554,Active
10185,2018-11-14,1,150.0,251.11,24900.79,Shipped,Dairy,1,S700_2610,Small,COSTCO,73554,Active
10143,2018-08-10,3,113.0,292.04,20852.76,Shipped,Beef,1,S700_3167,Small,COSTCO,73554,Active
10185,2018-11-14,4,154.0,262.69,27698.95,Shipped,Dairy,1,S700_3505,Medium,COSTCO,73554,Active
10185,2018-11-14,4,152.0,262.69,27284.14,Shipped,Dairy,1,S700_3505,Medium,COSTCO,73554,Active
10185,2018-11-14,5,109.0,292.05,22835.01,Shipped,Dairy,1,S700_3962,Small,COSTCO,73554,Active
10143,2018-08-10,5,150.0,272.64,27575.74,Shipped,Beef,1,S700_4002,Small,COSTCO,73554,Active
10143,2018-08-10,10,155.0,278.68,25293.34,Shipped,Beef,1,S72_1253,Small,COSTCO,73554,Active
10185,2018-11-14,6,127.0,240.65,17955.96,Shipped,Dairy,1,S72_3212,Small,COSTCO,73554,Active
10373,2020-01-31,3,162.0,310.79,34675.48,Shipped,Fresh Produce Vegetables,1,S10_4757,Medium,WALMART,82028,Active
10151,2018-09-21,3,117.0,319.05,24226.8,Shipped,Pork,1,S12_4473,Medium,WALMART,82028,Active
10239,2019-04-12,5,129.0,296.21,26085.63,Shipped,Fresh Produce Vegetables,1,S12_4675,Small,WALMART,82028,Active
10373,2020-01-31,4,121.0,315.59,23099.67,Shipped,Beef,1,S18_1662,Small,WALMART,82028,Active
10239,2019-04-12,4,146.0,292.78,26312.89,Shipped,Fresh Produce Vegetables,1,S18_1889,Medium,WALMART,82028,Active
10151,2018-09-21,2,166.0,319.87,34890.7,Shipped,Fresh Produce Vegetables,1,S18_2238,Large,WALMART,82028,Active
10151,2018-09-21,6,125.0,297.16,24828.87,Shipped,Pork,1,S18_2319,Medium,WALMART,82028,Active
10151,2018-09-21,9,146.0,297.2,26567.49,Shipped,Pork,1,S18_2432,Small,WALMART,82028,Active
10373,2020-01-31,5,112.0,253.18,19212.55,Shipped,Dairy,1,S18_3029,Small,WALMART,82028,Active
10151,2018-09-21,7,124.0,326.89,25133.92,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,WALMART,82028,Active
10239,2019-04-12,1,155.0,326.89,31421.38,Shipped,Fresh Produce Vegetables,1,S18_3232,Large,WALMART,82028,Active
10373,2020-01-31,6,158.0,301.53,30305.07,Shipped,Fresh Produce Fruits,1,S18_3856,Medium,WALMART,82028,Active
10151,2018-09-21,8,125.0,332.57,26703.79,Shipped,Pork,1,S24_2300,Medium,WALMART,82028,Active
10151,2018-09-21,4,128.0,230.74,18536.37,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,WALMART,82028,Active
10373,2020-01-31,7,141.0,243.64,23032.61,Shipped,Beef,1,S24_2841,Small,WALMART,82028,Active
10239,2019-04-12,2,97.0,207.0,12366.6,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,WALMART,82028,Active
10373,2020-01-31,12,147.0,299.08,29750.53,Shipped,Fresh Produce Fruits,1,S24_3151,Small,WALMART,82028,Active
10373,2020-01-31,11,170.0,261.2,28682.24,Shipped,Fresh Produce Fruits,1,S24_3420,Medium,WALMART,82028,Active
10373,2020-01-31,10,145.0,318.65,28988.37,Shipped,Fresh Produce Fruits,1,S24_3816,Small,WALMART,82028,Active
10239,2019-04-12,3,134.0,272.35,24094.83,Shipped,Fresh Produce Vegetables,1,S24_3856,Medium,WALMART,82028,Active
10373,2020-01-31,13,153.0,247.51,22429.11,Shipped,Beef,1,S24_3949,Small,WALMART,82028,Active
10151,2018-09-21,10,129.0,281.17,23302.37,Shipped,Pork,1,S32_1268,Medium,WALMART,82028,Active
10151,2018-09-21,5,139.0,246.02,23624.19,Shipped,Pork,1,S32_2509,Small,WALMART,82028,Active
10151,2018-09-21,1,110.0,339.7,23805.74,Shipped,Pork,1,S50_1392,Medium,WALMART,82028,Active
10373,2020-01-31,14,123.0,247.13,17985.24,Shipped,Dairy,1,S700_1138,Medium,WALMART,82028,Active
10373,2020-01-31,15,156.0,261.46,26991.98,Shipped,Dairy,1,S700_2047,Small,WALMART,82028,Active
10373,2020-01-31,16,129.0,251.11,21319.59,Shipped,Dairy,1,S700_2610,Small,WALMART,82028,Active
10373,2020-01-31,2,124.0,262.69,22228.76,Shipped,Dairy,1,S700_3505,Medium,WALMART,82028,Active
10373,2020-01-31,8,128.0,292.05,26629.6,Shipped,Dairy,1,S700_3962,Medium,WALMART,82028,Active
10373,2020-01-31,17,123.0,272.64,22583.98,Shipped,Beef,1,S700_4002,Small,WALMART,82028,Active
10373,2020-01-31,9,110.0,278.68,17880.66,Shipped,Beef,1,S72_1253,Small,WALMART,82028,Active
10373,2020-01-31,1,118.0,240.65,16651.81,Shipped,Dairy,1,S72_3212,Medium,WALMART,82028,Active
10400,2020-04-01,9,178.0,310.79,38053.92,Shipped,Fresh Produce Vegetables,1,S10_4757,Large,COSTCO,32332,Active
10407,2020-04-22,11,184.0,287.14,31524.93,Shipped,Fresh Produce Vegetables,1,S18_1589,Large,COSTCO,32332,Active
10250,2019-05-11,14,140.0,315.59,26722.6,Shipped,Beef,1,S18_1662,Large,COSTCO,32332,Active
10400,2020-04-01,1,157.0,315.59,29884.42,Shipped,Beef,1,S18_1662,Medium,COSTCO,32332,Active
10407,2020-04-22,2,188.0,308.06,38756.19,Shipped,Fresh Produce Fruits,1,S18_1749,Large,COSTCO,32332,Active
10407,2020-04-22,1,119.0,285.49,20226.9,Shipped,Fresh Produce Fruits,1,S18_2248,Medium,COSTCO,32332,Active
10250,2019-05-11,4,133.0,289.57,23289.11,Shipped,Beef,1,S18_2581,Small,COSTCO,32332,Active
10407,2020-04-22,12,124.0,306.84,22805.31,Shipped,Fresh Produce Vegetables,1,S18_2870,Medium,COSTCO,32332,Active
10257,2019-06-14,1,147.0,313.89,28310.27,Shipped,Fresh Produce Fruits,1,S18_2949,Medium,COSTCO,32332,Active
10257,2019-06-14,3,172.0,239.96,26990.43,Shipped,Fresh Produce Fruits,1,S18_2957,Small,COSTCO,32332,Active
10400,2020-04-01,7,106.0,253.18,18193.18,Shipped,Dairy,1,S18_3029,Small,COSTCO,32332,Active
10257,2019-06-14,2,138.0,273.79,23391.96,Shipped,Fresh Produce Fruits,1,S18_3136,Medium,COSTCO,32332,Active
10257,2019-06-14,5,150.0,294.48,30780.07,Shipped,Fresh Produce Fruits,1,S18_3320,Small,COSTCO,32332,Active
10400,2020-04-01,6,173.0,301.53,33336.48,Shipped,Fresh Produce Fruits,1,S18_3856,Large,COSTCO,32332,Active
10407,2020-04-22,3,93.0,313.27,18238.03,Shipped,Fresh Produce Fruits,1,S18_4409,Small,COSTCO,32332,Active
10407,2020-04-22,4,167.0,274.32,31824.51,Shipped,Fresh Produce Vegetables,1,S18_4933,Medium,COSTCO,32332,Active
10407,2020-04-22,8,138.0,235.47,21368.17,Shipped,Fresh Produce Vegetables,1,S24_1046,Small,COSTCO,32332,Active
10407,2020-04-22,10,166.0,248.24,21354.08,Shipped,Fresh Produce Vegetables,1,S24_1628,Small,COSTCO,32332,Active
10250,2019-05-11,6,155.0,254.16,25642.21,Shipped,Beef,1,S24_1785,Small,COSTCO,32332,Active
10250,2019-05-11,1,114.0,318.9,22899.22,Shipped,Poultry,1,S24_2000,Small,COSTCO,32332,Active
10407,2020-04-22,6,190.0,284.07,38342.58,Shipped,Fresh Produce Vegetables,1,S24_2766,Large,COSTCO,32332,Active
10400,2020-04-01,2,137.0,243.64,22418.79,Shipped,Beef,1,S24_2841,Small,COSTCO,32332,Active
10407,2020-04-22,5,179.0,281.83,33435.44,Shipped,Fresh Produce Vegetables,1,S24_2887,Medium,COSTCO,32332,Active
10407,2020-04-22,7,91.0,277.0,18016.06,Shipped,Fresh Produce Vegetables,1,S24_3191,Small,COSTCO,32332,Active
10400,2020-04-01,3,154.0,261.2,25940.7,Shipped,Fresh Produce Fruits,1,S24_3420,Small,COSTCO,32332,Active
10407,2020-04-22,9,160.0,308.98,33078.24,Shipped,Fresh Produce Vegetables,1,S24_3432,Medium,COSTCO,32332,Active
10400,2020-04-01,8,159.0,318.65,31732.08,Shipped,Fresh Produce Fruits,1,S24_3816,Medium,COSTCO,32332,Active
10250,2019-05-11,13,153.0,247.51,22442.27,Shipped,Beef,1,S24_3949,Medium,COSTCO,32332,Active
10257,2019-06-14,4,140.0,306.58,26268.96,Shipped,Fresh Produce Fruits,1,S24_4258,Medium,COSTCO,32332,Active
10250,2019-05-11,5,131.0,267.62,24153.57,Shipped,Beef,1,S24_4278,Small,COSTCO,32332,Active
10250,2019-05-11,2,137.0,267.17,25004.5,Shipped,Poultry,1,S32_1374,Medium,COSTCO,32332,Active
10250,2019-05-11,7,160.0,287.44,30454.76,Shipped,Fresh Produce Fruits,1,S32_4289,Medium,COSTCO,32332,Active
10250,2019-05-11,8,144.0,264.34,22775.95,Shipped,Fresh Produce Fruits,1,S50_1341,Small,COSTCO,32332,Active
10250,2019-05-11,9,120.0,332.89,25338.48,Shipped,Beef,1,S700_1691,Small,COSTCO,32332,Active
10400,2020-04-01,5,125.0,261.46,21647.97,Shipped,Dairy,1,S700_2047,Medium,COSTCO,32332,Active
10250,2019-05-11,11,124.0,266.05,23277.54,Shipped,Beef,1,S700_2466,Medium,COSTCO,32332,Active
10250,2019-05-11,3,135.0,302.14,26007.52,Shipped,Beef,1,S700_2834,Medium,COSTCO,32332,Active
10250,2019-05-11,10,136.0,292.04,24914.36,Shipped,Beef,1,S700_3167,Small,COSTCO,32332,Active
10250,2019-05-11,12,115.0,272.64,21174.02,Shipped,Beef,1,S700_4002,Small,COSTCO,32332,Active
10400,2020-04-01,4,116.0,278.68,18849.45,Shipped,Beef,1,S72_1253,Small,COSTCO,32332,Active
10217,2019-02-04,4,161.0,325.02,33394.55,Shipped,Fresh Produce Vegetables,1,S10_4962,Large,COSTCO,77058,Active
10259,2019-06-15,12,118.0,325.02,24373.04,Shipped,Fresh Produce Vegetables,1,S10_4962,Medium,COSTCO,77058,Active
10259,2019-06-15,4,144.0,319.05,29868.93,Shipped,Pork,1,S12_4473,Medium,COSTCO,77058,Active
10288,2019-09-01,14,106.0,287.14,18209.08,Shipped,Fresh Produce Vegetables,1,S18_1589,Small,COSTCO,77058,Active
10288,2019-09-01,5,121.0,308.06,25022.14,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,COSTCO,77058,Active
10259,2019-06-15,3,148.0,319.87,31097.36,Shipped,Fresh Produce Vegetables,1,S18_2238,Medium,COSTCO,77058,Active
10288,2019-09-01,4,129.0,285.49,21886.14,Shipped,Fresh Produce Fruits,1,S18_2248,Small,COSTCO,77058,Active
10259,2019-06-15,7,156.0,297.16,30944.14,Shipped,Pork,1,S18_2319,Medium,COSTCO,77058,Active
10288,2019-09-01,2,127.0,258.5,22676.44,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,COSTCO,77058,Active
10409,2020-04-23,2,88.0,258.5,15656.17,Shipped,Fresh Produce Fruits,1,S18_2325,Small,COSTCO,77058,Active
10217,2019-02-04,2,152.0,297.2,27722.21,Shipped,Pork,1,S18_2432,Small,COSTCO,77058,Active
10259,2019-06-15,10,146.0,297.2,26566.73,Shipped,Pork,1,S18_2432,Small,COSTCO,77058,Active
10259,2019-06-15,8,134.0,326.89,27065.55,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,COSTCO,77058,Active
10288,2019-09-01,6,147.0,313.27,28696.82,Shipped,Fresh Produce Fruits,1,S18_4409,Small,COSTCO,77058,Active
10217,2019-02-04,5,141.0,344.53,31301.16,Shipped,Pork,1,S18_4600,Medium,COSTCO,77058,Active
10259,2019-06-15,13,119.0,344.53,26485.88,Shipped,Pork,1,S18_4600,Medium,COSTCO,77058,Active
10288,2019-09-01,7,128.0,274.32,24492.83,Shipped,Fresh Produce Vegetables,1,S18_4933,Small,COSTCO,77058,Active
10288,2019-09-01,11,152.0,235.47,23642.23,Shipped,Fresh Produce Vegetables,1,S24_1046,Small,COSTCO,77058,Active
10259,2019-06-15,1,149.0,256.3,20602.02,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,COSTCO,77058,Active
10288,2019-09-01,13,155.0,248.24,19916.1,Shipped,Fresh Produce Vegetables,1,S24_1628,Small,COSTCO,77058,Active
10288,2019-09-01,1,125.0,215.72,17460.23,Shipped,Fresh Produce Fruits,1,S24_1937,Small,COSTCO,77058,Active
10409,2020-04-23,1,138.0,215.72,19182.98,Shipped,Fresh Produce Fruits,1,S24_1937,Small,COSTCO,77058,Active
10217,2019-02-04,1,133.0,332.57,28397.33,Shipped,Pork,1,S24_2300,Medium,COSTCO,77058,Active
10259,2019-06-15,9,142.0,332.57,30254.2,Shipped,Pork,1,S24_2300,Medium,COSTCO,77058,Active
10288,2019-09-01,9,125.0,284.07,25136.82,Shipped,Fresh Produce Vegetables,1,S24_2766,Small,COSTCO,77058,Active
10259,2019-06-15,5,117.0,230.74,16993.39,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,COSTCO,77058,Active
10288,2019-09-01,8,162.0,281.83,30231.21,Shipped,Fresh Produce Vegetables,1,S24_2887,Medium,COSTCO,77058,Active
10288,2019-09-01,10,141.0,277.0,27794.01,Shipped,Fresh Produce Vegetables,1,S24_3191,Small,COSTCO,77058,Active
10288,2019-09-01,12,132.0,308.98,27474.53,Shipped,Fresh Produce Vegetables,1,S24_3432,Medium,COSTCO,77058,Active
10288,2019-09-01,3,114.0,244.29,13755.89,Shipped,Fresh Produce Fruits,1,S24_3969,Small,COSTCO,77058,Active
10217,2019-02-04,3,100.0,281.17,18021.05,Shipped,Pork,1,S32_1268,Small,COSTCO,77058,Active
10259,2019-06-15,11,120.0,281.17,21747.75,Shipped,Pork,1,S32_1268,Medium,COSTCO,77058,Active
10259,2019-06-15,6,130.0,246.02,22073.92,Shipped,Pork,1,S32_2509,Small,COSTCO,77058,Active
10217,2019-02-04,7,132.0,246.59,20539.67,Shipped,Pork,1,S32_3522,Small,COSTCO,77058,Active
10259,2019-06-15,2,122.0,339.7,26351.18,Shipped,Pork,1,S50_1392,Medium,COSTCO,77058,Active
10217,2019-02-04,6,121.0,315.53,25927.04,Shipped,Fresh Produce Vegetables,1,S700_2824,Small,COSTCO,77058,Active
10266,2019-07-06,14,133.0,278.43,25780.69,Shipped,Fresh Produce Vegetables,1,S12_1099,Large,COSTCO,35305,Active
10176,2018-11-06,2,156.0,305.44,29028.05,Shipped,Fresh Produce Vegetables,1,S12_1108,Large,COSTCO,35305,Active
10176,2018-11-06,3,138.0,273.59,25040.97,Shipped,Fresh Produce Vegetables,1,S12_3148,Large,COSTCO,35305,Active
10266,2019-07-06,12,137.0,289.54,26618.83,Shipped,Fresh Produce Vegetables,1,S12_3380,Small,COSTCO,35305,Active
10176,2018-11-06,1,143.0,314.47,30232.32,Shipped,Fresh Produce Vegetables,1,S12_3891,Large,COSTCO,35305,Active
10266,2019-07-06,15,123.0,263.16,22292.76,Shipped,Fresh Produce Vegetables,1,S12_3990,Small,COSTCO,35305,Active
10266,2019-07-06,11,157.0,296.21,31717.7,Shipped,Fresh Produce Vegetables,1,S12_4675,Medium,COSTCO,35305,Active
10266,2019-07-06,6,128.0,293.15,23042.19,Shipped,Fresh Produce Vegetables,1,S18_1129,Small,COSTCO,35305,Active
10266,2019-07-06,2,118.0,287.14,20226.34,Shipped,Fresh Produce Vegetables,1,S18_1589,Medium,COSTCO,35305,Active
10416,2020-05-10,14,134.0,315.59,25493.77,Shipped,Beef,1,S18_1662,Medium,COSTCO,35305,Active
10266,2019-07-06,10,158.0,292.78,28396.72,Shipped,Fresh Produce Vegetables,1,S18_1889,Small,COSTCO,35305,Active
10266,2019-07-06,5,137.0,322.51,28765.69,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,COSTCO,35305,Active
10176,2018-11-06,10,136.0,319.87,28473.61,Shipped,Fresh Produce Vegetables,1,S18_2238,Medium,COSTCO,35305,Active
10416,2020-05-10,4,109.0,289.57,19045.56,Shipped,Beef,1,S18_2581,Small,COSTCO,35305,Active
10266,2019-07-06,3,107.0,306.84,19724.42,Shipped,Fresh Produce Vegetables,1,S18_2870,Small,COSTCO,35305,Active
10266,2019-07-06,7,106.0,326.89,21381.85,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,COSTCO,35305,Active
10266,2019-07-06,4,114.0,272.35,20477.7,Shipped,Fresh Produce Vegetables,1,S18_3685,Medium,COSTCO,35305,Active
10176,2018-11-06,5,122.0,266.33,21483.81,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,COSTCO,35305,Active
10176,2018-11-06,8,123.0,256.3,17048.5,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,COSTCO,35305,Active
10266,2019-07-06,1,114.0,248.24,14712.15,Shipped,Fresh Produce Vegetables,1,S24_1628,Small,COSTCO,35305,Active
10416,2020-05-10,6,135.0,254.16,22294.64,Shipped,Beef,1,S24_1785,Medium,COSTCO,35305,Active
10416,2020-05-10,1,145.0,318.9,28968.66,Shipped,Poultry,1,S24_2000,Small,COSTCO,35305,Active
10266,2019-07-06,8,135.0,207.0,17345.28,Shipped,Fresh Produce Vegetables,1,S24_2972,Small,COSTCO,35305,Active
10266,2019-07-06,13,126.0,244.47,17892.01,Shipped,Fresh Produce Vegetables,1,S24_3371,Small,COSTCO,35305,Active
10266,2019-07-06,9,125.0,272.35,22457.09,Shipped,Fresh Produce Vegetables,1,S24_3856,Small,COSTCO,35305,Active
10416,2020-05-10,13,99.0,247.51,14581.63,Shipped,Beef,1,S24_3949,Small,COSTCO,35305,Active
10176,2018-11-06,7,119.0,324.29,25397.54,Shipped,Fresh Produce Vegetables,1,S24_4048,Small,COSTCO,35305,Active
10416,2020-05-10,5,172.0,267.62,31796.93,Shipped,Beef,1,S24_4278,Medium,COSTCO,35305,Active
10416,2020-05-10,2,131.0,267.17,23864.98,Shipped,Poultry,1,S32_1374,Medium,COSTCO,35305,Active
10176,2018-11-06,6,125.0,272.35,22215.0,Shipped,Bread,1,S32_3207,Small,COSTCO,35305,Active
10416,2020-05-10,7,104.0,287.44,19744.64,Shipped,Fresh Produce Fruits,1,S32_4289,Small,COSTCO,35305,Active
10416,2020-05-10,8,129.0,264.34,20488.71,Shipped,Fresh Produce Fruits,1,S50_1341,Small,COSTCO,35305,Active
10176,2018-11-06,9,145.0,339.7,31336.75,Shipped,Pork,1,S50_1392,Medium,COSTCO,35305,Active
10176,2018-11-06,4,149.0,270.34,22070.53,Shipped,Bread,1,S50_1514,Small,COSTCO,35305,Active
10416,2020-05-10,9,105.0,332.89,22283.47,Shipped,Beef,1,S700_1691,Small,COSTCO,35305,Active
10416,2020-05-10,11,123.0,266.05,23021.82,Shipped,Beef,1,S700_2466,Small,COSTCO,35305,Active
10416,2020-05-10,3,124.0,302.14,23974.04,Shipped,Beef,1,S700_2834,Medium,COSTCO,35305,Active
10416,2020-05-10,10,122.0,292.04,22435.09,Shipped,Beef,1,S700_3167,Small,COSTCO,35305,Active
10416,2020-05-10,12,158.0,272.64,29058.88,Shipped,Beef,1,S700_4002,Small,COSTCO,35305,Active
10127,2018-06-03,2,132.0,305.44,24586.91,Shipped,Fresh Produce Vegetables,1,S12_1108,Large,COSTCO,82316,Active
10127,2018-06-03,3,170.0,273.59,30914.42,Shipped,Fresh Produce Vegetables,1,S12_3148,Large,COSTCO,82316,Active
10127,2018-06-03,1,148.0,314.47,31351.47,Shipped,Fresh Produce Vegetables,1,S12_3891,Large,COSTCO,82316,Active
10349,2019-12-01,10,146.0,314.47,30841.92,Shipped,Fresh Produce Vegetables,1,S12_3891,Medium,COSTCO,82316,Active
10127,2018-06-03,11,145.0,319.05,30139.4,Shipped,Pork,1,S12_4473,Small,COSTCO,82316,Active
10349,2019-12-01,9,134.0,319.05,27801.11,Shipped,Pork,1,S12_4473,Medium,COSTCO,82316,Active
10204,2018-12-02,17,119.0,293.15,21430.01,Shipped,Fresh Produce Vegetables,1,S18_1129,Medium,COSTCO,82316,Active
10204,2018-12-02,13,130.0,287.14,22323.61,Shipped,Fresh Produce Vegetables,1,S18_1589,Medium,COSTCO,82316,Active
10204,2018-12-02,4,123.0,308.06,25374.05,Shipped,Fresh Produce Fruits,1,S18_1749,Medium,COSTCO,82316,Active
10204,2018-12-02,16,139.0,322.51,29309.96,Shipped,Fresh Produce Vegetables,1,S18_1984,Medium,COSTCO,82316,Active
10127,2018-06-03,10,135.0,319.87,28309.61,Shipped,Fresh Produce Vegetables,1,S18_2238,Large,COSTCO,82316,Active
10349,2019-12-01,8,162.0,319.87,33877.05,Shipped,Fresh Produce Vegetables,1,S18_2238,Medium,COSTCO,82316,Active
10204,2018-12-02,3,128.0,285.49,21759.62,Shipped,Fresh Produce Fruits,1,S18_2248,Small,COSTCO,82316,Active
10127,2018-06-03,14,141.0,297.16,27849.59,Shipped,Pork,1,S18_2319,Medium,COSTCO,82316,Active
10349,2019-12-01,7,146.0,297.16,28812.27,Shipped,Pork,1,S18_2319,Medium,COSTCO,82316,Active
10204,2018-12-02,1,119.0,258.5,21201.79,Shipped,Fresh Produce Fruits,1,S18_2325,Medium,COSTCO,82316,Active
10204,2018-12-02,14,127.0,306.84,23402.83,Shipped,Fresh Produce Vegetables,1,S18_2870,Medium,COSTCO,82316,Active
10127,2018-06-03,15,137.0,326.89,27613.87,Shipped,Fresh Produce Vegetables,1,S18_3232,Medium,COSTCO,82316,Active
10349,2019-12-01,6,124.0,326.89,25085.18,Shipped,Fresh Produce Vegetables,1,S18_3232,Large,COSTCO,82316,Active
10204,2018-12-02,15,114.0,272.35,20436.68,Shipped,Fresh Produce Vegetables,1,S18_3685,Medium,COSTCO,82316,Active
10127,2018-06-03,5,150.0,266.33,26321.82,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,COSTCO,82316,Active
10349,2019-12-01,5,117.0,266.33,20601.41,Shipped,Fresh Produce Vegetables,1,S18_4027,Medium,COSTCO,82316,Active
10204,2018-12-02,5,123.0,313.27,24103.2,Shipped,Fresh Produce Fruits,1,S18_4409,Small,COSTCO,82316,Active
10204,2018-12-02,6,135.0,274.32,25815.14,Shipped,Fresh Produce Vegetables,1,S18_4933,Medium,COSTCO,82316,Active
10267,2019-07-07,1,140.0,274.32,26698.61,Shipped,Fresh Produce Vegetables,1,S18_4933,Small,COSTCO,82316,Active
10204,2018-12-02,10,122.0,235.47,19010.38,Shipped,Fresh Produce Vegetables,1,S24_1046,Small,COSTCO,82316,Active
10267,2019-07-07,5,155.0,235.47,24091.53,Shipped,Fresh Produce Vegetables,1,S24_1046,Medium,COSTCO,82316,Active
10127,2018-06-03,8,135.0,256.3,18695.41,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,COSTCO,82316,Active
10349,2019-12-01,4,137.0,256.3,19048.7,Shipped,Fresh Produce Vegetables,1,S24_1444,Small,COSTCO,82316,Active
10204,2018-12-02,12,125.0,248.24,16118.37,Shipped,Fresh Produce Vegetables,1,S24_1628,Small,COSTCO,82316,Active
10204,2018-12-02,8,139.0,284.07,27987.71,Shipped,Fresh Produce Vegetables,1,S24_2766,Medium,COSTCO,82316,Active
10267,2019-07-07,3,133.0,284.07,26820.43,Shipped,Fresh Produce Vegetables,1,S24_2766,Medium,COSTCO,82316,Active
10127,2018-06-03,12,141.0,230.74,20506.48,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,COSTCO,82316,Active
10349,2019-12-01,3,119.0,230.74,17266.71,Shipped,Fresh Produce Vegetables,1,S24_2840,Small,COSTCO,82316,Active
10204,2018-12-02,7,123.0,281.83,22930.42,Shipped,Fresh Produce Vegetables,1,S24_2887,Medium,COSTCO,82316,Active
10267,2019-07-07,2,144.0,281.83,26886.63,Shipped,Fresh Produce Vegetables,1,S24_2887,Medium,COSTCO,82316,Active
